,Date,Content,Rating,Version,sentiment_labels,Rating_converted,check
255,10/24/2021,doesnt open scanner default open dashboard instead,2,6.0.0,NEGATIVE,NEGATIVE,True
256,10/24/2021,nice app,5,6.0.0,NEUTRAL,POSITIVE,False
257,10/24/2021,easy use scanning qr code also manually input visit forget scan visit friend etc,5,6.0.0,POSITIVE,POSITIVE,True
258,10/24/2021,stupid bloody thing keep crashing time,1,6.0.0,NEGATIVE,NEGATIVE,True
259,10/24/2021,play quite often sign,3,6.0.0,NEGATIVE,NEUTRAL,False
260,10/23/2021,handy knowing errons,5,6.0.0,POSITIVE,POSITIVE,True
261,10/23/2021,great app pity isnt going include one vital feature internal support vaccine certificate build whole new app part app,4,6.0.0,POSITIVE,POSITIVE,True
262,10/23/2021,excellent,5,6.0.0,POSITIVE,POSITIVE,True
263,10/22/2021,using application soon first came app helpful important whole world order help people keep eye whereabouts government check see people certain time incase there outbreak area,5,6.0.0,NEGATIVE,POSITIVE,False
264,10/22/2021,good easy use although couple problem qr code im trying scan case try 1 qr code store try scan not sure phone playing qr code told store code playing people try scan,3,6.0.0,NEGATIVE,NEUTRAL,False
265,10/21/2021,absolutely superb,5,6.0.0,POSITIVE,POSITIVE,True
266,10/20/2021,trying apply scan app not manual app,1,6.0.0,NEGATIVE,NEGATIVE,True
267,10/20/2021,widget,5,6.0.0,POSITIVE,POSITIVE,True
268,10/19/2021,work great show notification quotchecking exposure keysquot never go away cant dismissed,4,6.0.0,POSITIVE,POSITIVE,True
269,10/19/2021,good,5,6.0.0,POSITIVE,POSITIVE,True
270,10/18/2021,error occurred trying handle forgot password request,4,6.0.0,NEGATIVE,POSITIVE,False
271,10/17/2021,hmm like reporting daily news wouldnt want app total nuisance covid19 use pen paper 1 10 id give 10,1,6.0.0,NEGATIVE,NEGATIVE,True
272,10/17/2021,average,1,6.0.0,POSITIVE,NEGATIVE,False
273,10/17/2021,deaf,1,6.0.0,POSITIVE,NEGATIVE,False
274,10/16/2021,add uptodate map new zealand covid level extremely find online also would like know travel,2,6.0.0,POSITIVE,NEGATIVE,False
275,10/16/2021,covid tracer really good time not scan put hand,5,6.0.0,POSITIVE,POSITIVE,True
276,10/16/2021,havent complication app,3,6.0.0,POSITIVE,NEUTRAL,False
277,10/16/2021,best thing,5,6.0.0,POSITIVE,POSITIVE,True
278,10/14/2021,prioritising sign scan need load faster better reading qr code,3,6.0.0,NEGATIVE,NEUTRAL,False
279,10/13/2021,good,5,6.0.0,POSITIVE,POSITIVE,True
280,10/13/2021,good,5,6.0.0,POSITIVE,POSITIVE,True
281,10/13/2021,job guess since ive used week lol,5,6.0.0,NEGATIVE,POSITIVE,False
282,10/13/2021,good app wok well,5,6.0.0,POSITIVE,POSITIVE,True
283,10/12/2021,use keep simple ð¯,1,6.0.0,POSITIVE,NEGATIVE,False
284,10/12/2021,doesnt work,1,6.0.0,NEGATIVE,NEGATIVE,True
285,10/12/2021,supposed,5,6.0.0,POSITIVE,POSITIVE,True
286,10/12/2021,job slow open tho,3,6.0.0,NEGATIVE,NEUTRAL,False
287,10/12/2021,stay safe,5,6.0.0,POSITIVE,POSITIVE,True
288,10/12/2021,slow,1,6.0.0,NEGATIVE,NEGATIVE,True
289,10/10/2021,good app,5,6.0.0,POSITIVE,POSITIVE,True
290,10/10/2021,really good like add ive place ect dont remember im location add im going,5,6.0.0,POSITIVE,POSITIVE,True
291,10/10/2021,data collected sent moh privacy violation,1,6.0.0,NEGATIVE,NEGATIVE,True
292,10/10/2021,good,5,6.0.0,POSITIVE,POSITIVE,True
293,10/9/2021,good must,5,6.0.0,POSITIVE,POSITIVE,True
294,10/9/2021,7387 vwws set e e eee haventw nough noh 5fa no tttetbba byat eee e totw aww e eeeh,3,6.0.0,NEGATIVE,NEUTRAL,False
295,10/9/2021,wont download,1,6.0.0,NEGATIVE,NEGATIVE,True
296,10/9/2021,slow working ok,3,6.0.0,NEUTRAL,NEUTRAL,True
297,10/9/2021,sick app ive downloaded many time doesnt appear home screen think working not find go anywhere manually sign ive got samsung galaxy j5 not afford new one thats reason app crashing damned sick,1,6.0.0,NEGATIVE,NEGATIVE,True
298,10/9/2021,kia os ive finally got covid app onto phone enter manually every time scran qr code frustrating,1,6.0.0,NEGATIVE,NEGATIVE,True
299,10/8/2021,decent still bug work time 110 time crash trying enter location recent location manually doesnt always work smaller nz poster thats android camera thing rather app thing,4,6.0.0,NEGATIVE,POSITIVE,False
300,10/8/2021,liyerally 1984 smh head coved isnt even real,1,6.0.0,NEGATIVE,NEGATIVE,True
301,10/8/2021,may infected many people one person even though wore mask scanned everytime whanau maybe infected covid take whanau get tested,2,6.0.0,NEGATIVE,NEGATIVE,True
302,10/8/2021,intended,4,6.0.0,POSITIVE,POSITIVE,True
303,10/7/2021,essential app country,5,6.0.0,POSITIVE,POSITIVE,True
304,10/6/2021,good old nz app trust app use app play store google account vodafone nz think package delivery tracing tracking parcel awesome idea send parcel family friend appreciate gift card,5,6.0.0,POSITIVE,POSITIVE,True
305,10/6/2021,latest update complicated much irrelevant info record visit no longer work phone,1,6.0.0,NEGATIVE,NEGATIVE,True
306,10/6/2021,easy use essential,5,6.0.0,POSITIVE,POSITIVE,True
307,10/6/2021,bloody hopeless dissent work,1,6.0.0,NEUTRAL,NEGATIVE,False
308,10/5/2021,latest update 151 scan not working camera open no qr code identified recorded please fix urgently update working devs diagnose issue,5,6.0.0,NEGATIVE,POSITIVE,False
309,10/5/2021,app stopped working uninstall reinstall due lost history reason happened keep history data happens,4,6.0.0,NEGATIVE,POSITIVE,False
310,10/5/2021,flexible,5,6.0.0,POSITIVE,POSITIVE,True
311,10/4/2021,good dfor opeple county yeh,5,6.0.0,POSITIVE,POSITIVE,True
312,10/4/2021,uninstalled nz isnt going total elimination anymore bother,1,6.0.0,NEGATIVE,NEGATIVE,True
313,10/4/2021,easy peasy,5,6.0.0,POSITIVE,POSITIVE,True
314,10/4/2021,app using 2 gig per month data not ment accessing photo file reason reinstall lack sign option need view document file,1,6.0.0,NEGATIVE,NEGATIVE,True
315,10/4/2021,slow scan glass window shiny qrs prevent working 90 time,3,6.0.0,NEGATIVE,NEUTRAL,False
316,10/3/2021,excellent,5,6.0.0,POSITIVE,POSITIVE,True
317,10/3/2021,no complaint factory reset phone redownloaded app signed hadnt saved placed id recorded app deleted factory reset used email good covid get region ive location interest wont know cause deleted app seems stupid,3,6.0.0,NEGATIVE,NEUTRAL,False
318,10/3/2021,doesnt always register qr code absolutely suck battery,2,6.0.0,NEGATIVE,NEGATIVE,True
319,10/3/2021,recently wife receive spam txt message everytime use app message circulating around nz txt nz police dept internal affair aware think delete app,1,6.0.0,POSITIVE,NEGATIVE,False
320,10/2/2021,app crashed installed lost previous data diary entry even though ive used number email kinda pointless asking information not keeping record end user point installs app month use get new phone store registered user name email etc,1,6.0.0,NEGATIVE,NEGATIVE,True
321,10/2/2021,great app update add option register vaccination status account linked anything desire like realme passport etc everywhere covid tracer app,3,6.0.0,POSITIVE,NEUTRAL,False
322,10/2/2021,need fixed laggy doesnt even track right,1,6.0.0,NEGATIVE,NEGATIVE,True
323,10/1/2021,hard use 2 young child trying run away trying use,1,6.0.0,POSITIVE,NEGATIVE,False
324,10/1/2021,app playing sudden always turn sideways no matter side hold uninstalled,1,6.0.0,NEGATIVE,NEGATIVE,True
325,9/30/2021,anei tãµku tå « rangawaewae no pandemic dont need app kei te os ake tonu mätou whänau dont live fear guilt chinese flu shet want enslaved get app,1,6.0.0,NEGATIVE,NEGATIVE,True
326,9/30/2021,app work well every time use there still no te reo mäori version almost 18 month later astounding,2,6.0.0,NEGATIVE,NEGATIVE,True
327,9/30/2021,love using app would like even apple google exposure notification service help assist contact tracing place qr code impossible scan eg behind glass glossy surface update exposure notification service finally added scanning load better,5,6.0.0,NEGATIVE,POSITIVE,False
328,9/29/2021,best app ever,5,6.0.0,POSITIVE,POSITIVE,True
329,9/29/2021,thanks caring community health safety reason,5,6.0.0,POSITIVE,POSITIVE,True
330,9/29/2021,cant download app,1,6.0.0,NEGATIVE,NEGATIVE,True
331,9/28/2021,great app think code alongside qr code every location enter code qr code doesnt scan,4,6.0.0,POSITIVE,POSITIVE,True
332,9/28/2021,needed merchandising device,4,6.0.0,NEGATIVE,POSITIVE,False
333,9/28/2021,ok ðð,5,6.0.0,NEUTRAL,POSITIVE,False
334,9/27/2021,first qr code scanning app ive used fails recognize code 70 time,1,6.0.0,NEGATIVE,NEGATIVE,True
335,9/26/2021,slow open effort stand wait 2 minute feel like 5 minute scan improve speed,3,6.0.0,NEGATIVE,NEUTRAL,False
336,9/26/2021,app suck hold login long enough forget credential log doesnt tell go use stand outside like idiot 10 min resetting password set two week ago try pin code biometrics something please,1,1.3.0,NEGATIVE,NEGATIVE,True
337,9/26/2021,would nice possible turn notification bluetooh tracing mean keep telling turn bluetooh tracing keep reminding find annoying,3,6.0.0,NEGATIVE,NEUTRAL,False
338,9/25/2021,work well hasnt registered change daylight saving important please fix,4,6.0.0,NEGATIVE,POSITIVE,False
339,9/25/2021,not chance test application travel nz,3,6.0.0,NEGATIVE,NEUTRAL,False
340,9/24/2021,easy use help keep track record place time,5,1.2.0,POSITIVE,POSITIVE,True
341,9/24/2021,easy use convenient,5,6.0.0,POSITIVE,POSITIVE,True
342,9/24/2021,available play apple store no way download install,1,6.0.0,NEGATIVE,NEGATIVE,True
343,9/22/2021,ever since ive downloaded app ive coughing non stop,5,6.0.0,POSITIVE,POSITIVE,True
344,9/22/2021,would like not notified bluetooth still receiving notification exposure picked bluetooth edit dont think developer understand request would like turn notification bluetooth switched time still receive exposure notification sent phone please decouple,2,6.0.0,NEGATIVE,NEGATIVE,True
345,9/22/2021,alright dont need bluetooth scan permission scan save common address go handy need check later take second load app cool scan go easy,4,6.0.0,POSITIVE,POSITIVE,True
346,9/22/2021,good app easy use,5,6.0.0,POSITIVE,POSITIVE,True
347,9/22/2021,work better depends place scanner qr code thanks replying,5,6.0.0,POSITIVE,POSITIVE,True
348,9/22/2021,issue seems come right app work well,5,6.0.0,NEGATIVE,POSITIVE,False
349,9/22/2021,alright ð,4,6.0.0,POSITIVE,POSITIVE,True
350,9/21/2021,fabulous service,5,1.2.0,POSITIVE,POSITIVE,True
351,9/21/2021,easy scan,5,6.0.0,POSITIVE,POSITIVE,True
352,9/21/2021,good,5,6.0.0,POSITIVE,POSITIVE,True
353,9/21/2021,quick walk park everyone need better dayz looking forward covid free worldwide visiting,5,6.0.0,POSITIVE,POSITIVE,True
354,9/21/2021,sometimes take long scan,3,6.0.0,NEGATIVE,NEUTRAL,False
355,9/21/2021,app rather slow open also doesnt scan qr code time,2,6.0.0,NEGATIVE,NEGATIVE,True
356,9/21/2021,easy use,4,6.0.0,POSITIVE,POSITIVE,True
357,9/21/2021,cant install onto new huawai phone need available huawei app store,1,6.0.0,NEGATIVE,NEGATIVE,True
358,9/20/2021,every couple day decides reset contact info fill dont time stand filling im trying grocery shop preschooler wth,3,6.0.0,NEGATIVE,NEUTRAL,False
359,9/20/2021,changed rippl sick tired qr code not registering really want right thing annoying manually enter nearly every place visit app totally sussed developer easy use contact tracing reliable possible ifwhen needed,1,6.0.0,NEGATIVE,NEGATIVE,True
360,9/19/2021,samsung power management came warning app using much power sucking battery life 10 call today battery flat soon remove abomination app receive call day long load people complaining battery drain problem installing app nothing done,1,3.0.2,NEGATIVE,NEGATIVE,True
361,9/19/2021,great app keep u safe use time would handy could electronic vaccination confirmation app well silly vaccination card separate,5,6.0.0,POSITIVE,POSITIVE,True
362,9/19/2021,awesome,4,6.0.0,POSITIVE,POSITIVE,True
363,9/19/2021,totally rubbish,1,6.0.0,NEUTRAL,NEGATIVE,False
364,9/18/2021,way life,4,6.0.0,NEUTRAL,POSITIVE,False
365,9/18/2021,bit slow load,3,6.0.0,NEGATIVE,NEUTRAL,False
366,9/18/2021,oi dumbass not work anything hate useless,1,6.0.0,NEGATIVE,NEGATIVE,True
367,9/18/2021,pain azz wave around like im using staff looking never use,1,6.0.0,POSITIVE,NEGATIVE,False
368,9/17/2021,bt scanning cant activated even though work fine eg german covid app,4,6.0.0,NEGATIVE,POSITIVE,False
369,9/17/2021,waste battery not use stupid govertcant even make app lol,1,6.0.0,NEGATIVE,NEGATIVE,True
370,9/15/2021,simple use store nhi number fast checkin function informative covid exposure alert data covid level change,5,6.0.0,POSITIVE,POSITIVE,True
371,9/15/2021,ive updated not scan qr code allow input manual entry frustrating manually sign business paper record please help,1,6.0.0,NEGATIVE,NEGATIVE,True
372,9/15/2021,abit slow upload scanner,5,6.0.0,NEGATIVE,POSITIVE,False
373,9/14/2021,thing,5,5.1.0,NEUTRAL,POSITIVE,False
374,9/14/2021,keep safe everyone,5,3.0.1,POSITIVE,POSITIVE,True
375,9/14/2021,app keep crashing every time attempt open not good,1,6.0.0,POSITIVE,NEGATIVE,False
376,9/14/2021,user friendly software upgrade,5,6.0.0,NEUTRAL,POSITIVE,False
377,9/13/2021,good âºï¸,5,6.0.0,POSITIVE,POSITIVE,True
378,9/13/2021,used work phone doesnt anymore really inconvenient mandatory scan everywhere go,2,6.0.0,NEGATIVE,NEGATIVE,True
379,9/13/2021,not accessible bug crash often contradictory bluetooth messaging buggy assumes home no visitor not case needing carer support someone family multiple non bubble people coming wth recording everyday home different day 3 stranger 2 going shop 1 no option select location map street location unamed not marked dont get started qr camera issue app,1,6.0.0,NEGATIVE,NEGATIVE,True
380,9/12/2021,work nicely,5,6.0.0,NEUTRAL,POSITIVE,False
381,9/12/2021,last year app caused overheating phone caused phone hot hold reported via email told app would not cause overheating since changed background setting apps etc etcthen stopped using app signed manually started scanning latest outbreak came per another review time didnt connect qr code yesterday manually entered venue overheated pho,1,6.0.0,NEGATIVE,NEGATIVE,True
382,9/12/2021,next stop yellow star wanted know holocaust happened know watch nz australia nz like germany 1930,1,6.0.0,POSITIVE,NEGATIVE,False
383,9/12/2021,working great firstnow wont activate needed ever disappointed,1,6.0.0,POSITIVE,NEGATIVE,False
384,9/12/2021,responsive easy interface understand constantly updating fix bug system,4,6.0.0,NEGATIVE,POSITIVE,False
385,9/11/2021,work well,5,6.0.0,POSITIVE,POSITIVE,True
386,9/11/2021,useless,1,6.0.0,NEGATIVE,NEGATIVE,True
387,9/10/2021,good app easy use complaint screen load slowly frustrating youre standing doorway waiting,4,6.0.0,POSITIVE,POSITIVE,True
388,9/10/2021,slow start slow scan qr code,2,6.0.0,NEGATIVE,NEGATIVE,True
389,9/10/2021,ok,5,6.0.0,NEUTRAL,POSITIVE,False
390,9/10/2021,pretty rubbish doesnt link camera open darn app scan shod also record vaccination,1,6.0.0,NEGATIVE,NEGATIVE,True
391,9/10/2021,got nz india whole family covid whole fam g dead thats not poggys,1,6.0.0,NEGATIVE,NEGATIVE,True
392,9/10/2021,im still finding difficult sometimes manually scan wont scan automatically not really much issue honest first thought app directed people could track wherever go government mr ashley bloomfield helped u understand important scan let part new zealand scan covid scanner,5,6.0.0,NEGATIVE,POSITIVE,False
393,9/9/2021,talofa vgood,5,6.0.0,POSITIVE,POSITIVE,True
394,9/9/2021,big brother watching tracking everyone,1,6.0.0,POSITIVE,NEGATIVE,False
395,9/9/2021,easy use like fact use quick ad,5,6.0.0,POSITIVE,POSITIVE,True
396,9/8/2021,somtimes slow record new entry improve,3,3.0.2,NEGATIVE,NEUTRAL,False
397,9/8/2021,pretty good app easy use next upgrade please consider ability link two device im essential worker scan work location work phone prefer use personal phone outside work hour,3,6.0.0,POSITIVE,NEUTRAL,False
398,9/7/2021,not working wont scan,5,6.0.0,NEGATIVE,POSITIVE,False
399,9/7/2021,speed opening app sits logo page far long,2,6.0.0,POSITIVE,NEGATIVE,False
400,9/7/2021,easy use,5,6.0.0,POSITIVE,POSITIVE,True
401,9/7/2021,blah,1,4.1.0,POSITIVE,NEGATIVE,False
402,9/7/2021,slow app scan dont work real good way ruin phone leave bluetooth location service drain device battery turn setting really annoying obnoxious notification constantly harassing app need alot work much polished introducing public,1,4.1.0,NEGATIVE,NEGATIVE,True
403,9/6/2021,get rid covid19 altogether,5,6.0.0,POSITIVE,POSITIVE,True
404,9/6/2021,uwu,5,6.0.0,POSITIVE,POSITIVE,True
405,9/6/2021,helpful stay covid safe nz,5,6.0.0,POSITIVE,POSITIVE,True
406,9/6/2021,slow start app samsung a30 seems samsung specific issue scan ok running,3,6.0.0,NEUTRAL,NEUTRAL,True
407,9/6/2021,good work patient weapon alert level spilled spread care safe choice,5,6.0.0,POSITIVE,POSITIVE,True
408,9/6/2021,cant use without enabling bluetooth slows phone not fan,1,5.1.0,NEGATIVE,NEGATIVE,True
