Date,Content,Rating,Version
10/9/2021,"Kia Ora So I've finally got the Covid App onto my phone, but I have to enter it manually every time I scran a QR Code, which its frustrating.",1,6.0.0
10/8/2021,"Decent, still a few bugs but works most of the time. 1/10 times it crashes when trying to enter a location from your recent locations manually. Doesn't always work with the smaller I [] NZ posters, but that's just an Android camera thing, rather than an app thing",4,6.0.0
10/8/2021,Liyerally 1984 SMH my head coved isnt even real,1,6.0.0
10/8/2021,I may have infected so many people because of this one person even though I wore my mask and scanned everytime. Now my whanau maybe infected with covid. Now I have to take my whanau and me to get tested.,2,6.0.0
10/8/2021,Does what intended for.,4,6.0.0
10/7/2021,Very essential app to all in this country,5,6.0.0
10/6/2021,"Good old NZ app, I trust this app and use the app and Play store Google account with Vodafone NZ and think the package deliveries tracing tracking your parcel is an awesome idea because I send parcels to family and friends who appreciate their gift cards and or.",5,6.0.0
10/6/2021,"Latest update very Complicated, too much irrelevant info. Record a visit no longer works on my phone",1,6.0.0
10/6/2021,Easy to use and essential,5,6.0.0
10/6/2021,Bloody hopeless dissent work,1,6.0.0
10/5/2021,After the latest update to 1.5.1 the scans are not working. Camera opens but no QR code is identified and recorded. Please fix urgently! UPDATE: Working with Devs to diagnose the issue.,5,6.0.0
10/5/2021,My app stopped working and have had to uninstall and reinstall again. Due to this I have lost all of my history. Any reason why this happened. How do you keep a history of data if this happens.,4,6.0.0
10/5/2021,Very flexible,5,6.0.0
10/4/2021,Good dfor opeple in the county so yeh.,5,6.0.0
10/4/2021,Uninstalled. If NZ isn't going for total elimination anymore why bother?,1,6.0.0
10/4/2021,Easy peasy,5,6.0.0
10/4/2021,This app was using 2 gig per month data and was not ment to be accessing all of my photos and files as it was. Only reason for reinstall is the lack of other sign in options. Why does it need to view my document files????,1,6.0.0
10/4/2021,Slow to scan and glass windows or shiny qr's prevent it from working 90% of the time for me.,3,6.0.0
10/3/2021,Excellent,5,6.0.0
10/3/2021,"No complaint, but I had to do a factory reset on my phone and when I re-downloaded the app and signed in it hadn't saved any placed I'd recorded before the app was deleted by the factory reset and I used to the same email. So what good is it if covid gets into my region, and I've been to a location of interest, you won't know cause it was deleted with the app. Seems very stupid",3,6.0.0
10/3/2021,"Doesn't always register the qr codes, absolutely sucks battery.",2,6.0.0
10/3/2021,"Recently my wife & I both receive spam txt messages, after everytime we use this APP!! it's the same message that is circulating around NZ, the same txt that the NZ police & dept. Of internal affairs are aware of. Think I should delete this app!",1,6.0.0
10/2/2021,"The app crashed and had to be re installed. I lost all my previous data and diary entries even though I've used the same number and email. Kinda pointless asking for the same information but not keeping any record of it when the end user at any point re installs the app after months of use or gets a new phone. Should store registered users name, email etc",1,6.0.0
10/2/2021,"Great app updates. Add options to register your vaccination status in account so can be linked to anything you desire like RealMe, Passport etc everywhere through Covid Tracer app.",3,6.0.0
10/2/2021,Needs to be fixed. So laggy and doesn't even track right,1,6.0.0
10/1/2021,Very hard to use with 2 young children trying to run away while I am trying to use it.,1,6.0.0
10/1/2021,This app is playing up for me all of a sudden it will always turn sideways no matter side I hold. Uninstalled it.,1,6.0.0
9/30/2021,Anei tÃµku tÅ«rangawaewae! There is no pandemic?! Don't need this app. Kei te ora Ake tonu to mÄtou whÄnau.. don't live with fear or guilt. This Chinese flu is All shet! You want to be enslaved.. get the app.,1,6.0.0
9/30/2021,"The app works well every time I use it, but there's still no te reo MÄori version almost 18 months later - astounding!",2,6.0.0
9/30/2021,"Love using the app, Would like it even more if it had Apple's & Google's Exposure Notification Service, to help assist contact tracing in places were the qr code it is impossible to scan, Eg; behind glass or a glossy surface. Update; Exposure Notification Service is finally added & scanning is loads better!",5,6.0.0
9/29/2021,Best app ever,5,6.0.0
9/29/2021,Thanks for caring about the communities for health and safety reasons.,5,6.0.0
9/29/2021,Can't download app,1,6.0.0
9/28/2021,"Great app. But I think there should be code alongside a qr code on every location. So, you can just enter the code if the qr code doesn't scan.",4,6.0.0
9/28/2021,Needed to be in merchandising device,4,6.0.0
9/28/2021,Ok ðð,5,6.0.0
9/27/2021,This is the first QR code scanning app I've used that fails to recognize codes ~70% of the time.,1,6.0.0
9/26/2021,"slow to open, why? it is an effort to stand , wait 2 minutes, feels like 5 minutes and scan. IMPROVE the speed.",3,6.0.0
9/26/2021,"This app sucks. It holds your login just long enough for you to forget your credentials, then logs you out, but doesn't tell you, then you go to use it and have to stand outside like an idiot for 10 mins, resetting the password you set two weeks ago. Try a pin code or biometrics or something please.",1,1.3.0
9/26/2021,It would be nice If it were possible to turn off notifications about bluetooh tracing What I mean by that is that it keeps telling me to turn on bluetooh tracing and keeps reminding me that its off. I find that annoying,3,6.0.0
9/25/2021,"This works well, but it hasn't registered the change for daylight savings. This is important! Please fix it",4,6.0.0
9/25/2021,Not chance to test this application until I travel to NZ,3,6.0.0
9/24/2021,"Easy to use, and helps keep track record of all the places I have been and what times",5,1.2.0
9/24/2021,So easy to use and convenient,5,6.0.0
9/24/2021,why only available on play or apple store - no other way to download and install ?,1,6.0.0
9/22/2021,Ever since I've downloaded this app I've been coughing non stop,5,6.0.0
9/22/2021,"I would like to not be notified that my Bluetooth is off, while still receiving notifications of exposures picked up while my Bluetooth was on. Edit: I don't think the developer understand my request. I would like to turn off notifications that my Bluetooth is switched off and at that same time still receive any exposure notifications sent to my phone. Please decouple them.",2,6.0.0
9/22/2021,It's alright. You don't need Bluetooth to scan in. Just permission for the scan. Saves common addresses you go to so it's handy if I need to check in later. It takes a few seconds to load the app but it's cool. Scan and go. Easy.,4,6.0.0
9/22/2021,"Very good, the app is easy too use!!",5,6.0.0
9/22/2021,It works better now. It depends on how you place the scanner above the QR code. Thanks for replying.,5,6.0.0
9/22/2021,"I did have issues for a while, but it seems to have come right. App works well now.",5,6.0.0
9/22/2021,It's alright ð,4,6.0.0
9/21/2021,Fabulous service,5,1.2.0
9/21/2021,Easy to scan,5,6.0.0
9/21/2021,Very good,5,6.0.0
9/21/2021,Just a quick walk in the park everyone needs better dayz looking forward to covid free worldwide just visiting,5,6.0.0
9/21/2021,Sometimes takes too long to scan,3,6.0.0
9/21/2021,"App is rather slow to open, and also doesnt scan the QR code all the time.",2,6.0.0
9/21/2021,It is very easy to use,4,6.0.0
9/21/2021,I can't install onto my new Huawai phone. Needs to be available in Huawei app store.,1,6.0.0
9/20/2021,Every couple of days it decides to reset my contact info and I have to fill it all in again. Why is it doing this? I don't have time to stand there filling it all out again when I'm trying to do my grocery shop with a pre-schooler. Wth is up with this?,3,6.0.0
9/20/2021,Have changed to Rippl. Sick and tired of QR codes not registering. Really want to do the right thing but so annoying to have to manually enter nearly every place I visit. This app should be totally sussed by the developers by now and should be easy to use so that contact tracing can be as reliable as possible if/when needed!,1,6.0.0
9/19/2021,Samsung power management came up with a warning about this app using to much power and sucking battery life. 10 calls today and the battery is flat. As soon I remove this abomination of a app I can receive calls all day long. Loads of people complaining about battery drain problems after installing this app and nothing done.,1,3.0.2
9/19/2021,Great app to keep us all safe. I use it all the time. Would be handy if we could have our electronic vaccination confirmation on this app as well. Silly having the vaccination card separate.,5,6.0.0
9/19/2021,Awesome,4,6.0.0
9/19/2021,Totally rubbish !!!!,1,6.0.0
9/18/2021,Way of life,4,6.0.0
9/18/2021,A bit slow to load.,3,6.0.0
9/18/2021,Oi dumbass this does not work for anything i hate it its so useless,1,6.0.0
9/18/2021,Pain in the azz I just wave it around like I'm using it if staff are looking never use it,1,6.0.0
9/17/2021,BT scanning cant be activated even though it works fine with eg german covid app,4,6.0.0
9/17/2021,Waste my battery will NOT use again stupid govertcant even make an app lol,1,6.0.0
9/15/2021,"Simple to use, can store my NHI number on it, has fast check-in functions, informative covid exposure alerts and data on covid level changes.",5,6.0.0
9/15/2021,I've just updated it and now it will not scan any QR code or allow me to input a manual entry. Frustrating having to manually sign into businesses on their paper records. Please help,1,6.0.0
9/15/2021,"Abit slow to upload, scanner",5,6.0.0
9/14/2021,Does the thing,5,5.1.0
9/14/2021,Keep safe everyone,5,3.0.1
9/14/2021,App keeps crashing every time I attempt to open it. Not good.,1,6.0.0
9/14/2021,Very user friendly after software upgrades,5,6.0.0
9/13/2021,All good âºï¸,5,6.0.0
9/13/2021,This used to work on my phone but doesnt anymore. This is really inconvenient now that its mandatory to scan in everywhere we go.,2,6.0.0
9/13/2021,Not accessible! Bugs out and crashes often. Contradictory Bluetooth messaging which is buggy. Assumes home has no visitors which is not the case when needing carer support for someone in the family so there can be multiple non bubble people coming in so wth. Recording everyday at home is different from a day with 3 strangers to 2 to going to a shop with 1. Has no option to select locations on map so street locations unamed cannot be marked. Don't get me started on qr camera issues with app.,1,6.0.0
